year,category,occupation,count_all,count_category_all,year_total,percentage,salary
2010,"Installation, Maintenance, and Repair",Aircraft Mechanics and Service Technicians,167592,5677158,309349689,1.8351911127992115,52263.55082166768
2010,"Installation, Maintenance, and Repair","Maintenance Workers, Machinery",31920,5677158,309349689,1.8351911127992115,38488.579545454544
2010,"Installation, Maintenance, and Repair",Bus and Truck Mechanics and Diesel Engine Specialists,332553,5677158,309349689,1.8351911127992115,38898.156880189796
2010,"Installation, Maintenance, and Repair","Helpers--Installation, Maintenance, and Repair Workers",34398,5677158,309349689,1.8351911127992115,18322.19512195122
2010,"Installation, Maintenance, and Repair","Other Installation, Maintenance, and Repair Workers Including Wind Turbine Service Technicians, and Commercial Divers, and Signal and Track Switch Repairers",296114,5677158,309349689,1.8351911127992115,34166.59704002691
2010,"Installation, Maintenance, and Repair","First-Line Supervisors of Mechanics, Installers, and Repairers",335469,5677158,309349689,1.8351911127992115,55895.175211267604
2010,"Installation, Maintenance, and Repair",Electrical Power-Line Installers and Repairers,131544,5677158,309349689,1.8351911127992115,58286.27507163324
2010,"Installation, Maintenance, and Repair",Millwrights,64281,5677158,309349689,1.8351911127992115,45440.5216802168
2010,"Installation, Maintenance, and Repair",Electronic Home Entertainment Equipment Installers and Repairers,78221,5677158,309349689,1.8351911127992115,31628.618980169973
2010,"Installation, Maintenance, and Repair",Automotive Glass Installers and Repairers,25193,5677158,309349689,1.8351911127992115,27078.96261682243
2010,"Installation, Maintenance, and Repair",Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics,241058,5677158,309349689,1.8351911127992115,43762.7339658444
2010,"Installation, Maintenance, and Repair","Heating, Air Conditioning, and Refrigeration Mechanics and Installers",395161,5677158,309349689,1.8351911127992115,37880.8396373057
2010,"Installation, Maintenance, and Repair",Avionics Technicians,20763,5677158,309349689,1.8351911127992115,55184.22680412371
2010,"Installation, Maintenance, and Repair","Computer, Automated Teller, and Office Machine Repairers",305631,5677158,309349689,1.8351911127992115,37663.389674681755
2010,"Installation, Maintenance, and Repair",Control and Valve Installers and Repairers,26977,5677158,309349689,1.8351911127992115,43241.69411764706
2010,"Installation, Maintenance, and Repair","Vehicle and Mobile Equipment Mechanics, Installers, and Repairers, nec",100675,5677158,309349689,1.8351911127992115,21689.056792873052
2010,"Installation, Maintenance, and Repair",Radio and Telecommunications Equipment Installers and Repairers,199793,5677158,309349689,1.8351911127992115,47264.96629778672
2010,"Installation, Maintenance, and Repair",Precision Instrument and Equipment Repairers,75335,5677158,309349689,1.8351911127992115,45194.92676767677
2010,"Installation, Maintenance, and Repair",Small Engine Mechanics,57695,5677158,309349689,1.8351911127992115,28503.91042345277
2010,"Installation, Maintenance, and Repair","Coin, Vending, and Amusement Machine Servicers and Repairers",50134,5677158,309349689,1.8351911127992115,30104.179133858266
2010,"Installation, Maintenance, and Repair",Automotive Body and Related Repairers,198939,5677158,309349689,1.8351911127992115,31176.019680851063
2010,"Installation, Maintenance, and Repair",Home Appliance Repairers,44493,5677158,309349689,1.8351911127992115,35032.33256351039
2010,"Installation, Maintenance, and Repair","Electric Motor, Power Tool, and Related Repairers",37570,5677158,309349689,1.8351911127992115,37976.60686015831
2010,"Installation, Maintenance, and Repair","Electrical and electronics repairers, transportation equipment, and industrial and utility",21226,5677158,309349689,1.8351911127992115,54040.0
2010,"Installation, Maintenance, and Repair",Manufactured Building and Mobile Home Installers,12773,5677158,309349689,1.8351911127992115,22838.947368421053
2010,"Installation, Maintenance, and Repair",Security and Fire Alarm Systems Installers,63637,5677158,309349689,1.8351911127992115,39566.86324786325
2010,"Installation, Maintenance, and Repair",Riggers,14679,5677158,309349689,1.8351911127992115,41114.36301369863
2010,"Installation, Maintenance, and Repair",Locksmiths and Safe Repairers,31650,5677158,309349689,1.8351911127992115,38627.77631578947
2010,"Installation, Maintenance, and Repair","Electronic Equipment Installers and Repairers, Motor Vehicles",19988,5677158,309349689,1.8351911127992115,38911.74418604651
2010,Production,Other production workers including semiconductor processors and cooling and freezing equipment operators,1557327,11141515,309349689,3.6015924360602805,28363.19558629776
2010,Production,"Metal workers and plastic workers, nec",477460,11141515,309349689,3.6015924360602805,28892.56231640789
2010,Production,"Paper Goods Machine Setters, Operators, and Tenders",37623,11141515,309349689,3.6015924360602805,30952.763157894737
2010,Production,"Assemblers and Fabricators, nec",1248455,11141515,309349689,3.6015924360602805,24927.99592549476
2010,Production,First-Line Supervisors of Production and Operating Workers,1041106,11141515,309349689,3.6015924360602805,51167.54357142857
2010,Production,"Power Plant Operators, Distributors, and Dispatchers",51517,11141515,309349689,3.6015924360602805,71499.89614740369
2010,Production,Sewing Machine Operators,286253,11141515,309349689,3.6015924360602805,16536.673860911273
2010,Production,"Sawing Machine Setters, Operators, and Tenders, Wood",43221,11141515,309349689,3.6015924360602805,21986.560928433268
2010,Production,Laundry and Dry-Cleaning Workers,270954,11141515,309349689,3.6015924360602805,18066.445091514142
2010,Production,"Welding, Soldering, and Brazing Workers",725907,11141515,309349689,3.6015924360602805,32116.72947123924
2010,Production,"Chemical Processing Machine Setters, Operators, and Tenders",66764,11141515,309349689,3.6015924360602805,48671.197586727
2010,Production,Water Wastewater Treatment Plant and System Operators,87322,11141515,309349689,3.6015924360602805,44766.04158415842
2010,Production,"Inspectors, Testers, Sorters, Samplers, and Weighers",967177,11141515,309349689,3.6015924360602805,34543.77533539732
2010,Production,Photographic Process Workers and Processing Machine Operators,69731,11141515,309349689,3.6015924360602805,24274.454545454544
2010,Production,Machinists,421726,11141515,309349689,3.6015924360602805,39577.79664855073
2010,Production,"Textile bleaching and dyeing, and cutting machine setters, operators, and tenders",15847,11141515,309349689,3.6015924360602805,19092.264150943396
2010,Production,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",122129,11141515,309349689,3.6015924360602805,31176.316509837467
2010,Production,Packaging and Filling Machine Operators and Tenders,365579,11141515,309349689,3.6015924360602805,20345.08112229338
2010,Production,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",14401,11141515,309349689,3.6015924360602805,29652.0
2010,Production,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",56339,11141515,309349689,3.6015924360602805,27700.786828422875
2010,Production,Cutting Workers,97312,11141515,309349689,3.6015924360602805,23405.37419354839
2010,Production,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",14395,11141515,309349689,3.6015924360602805,31402.21582733813
2010,Production,"Food Processing, nec",104554,11141515,309349689,3.6015924360602805,24470.877386934673
2010,Production,"Butchers and Other Meat, Poultry, and Fish Processing Workers",333618,11141515,309349689,3.6015924360602805,24513.32404066907
2010,Production,Painting Workers and Dyers,185361,11141515,309349689,3.6015924360602805,27876.289340101524
2010,Production,Food Batchmakers,111433,11141515,309349689,3.6015924360602805,19851.705711519844
2010,Production,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",119190,11141515,309349689,3.6015924360602805,25367.94271685761
2010,Production,Tool and Die Makers,78481,11141515,309349689,3.6015924360602805,43682.38212290503
2010,Production,"Bookbinders, Printing Machine Operators, and Job Printers",306573,11141515,309349689,3.6015924360602805,30071.88560885609
2010,Production,"Plant and System Operators, nec",46656,11141515,309349689,3.6015924360602805,57164.270707070704
2010,Production,Structural Metal Fabricators and Fitters,36036,11141515,309349689,3.6015924360602805,35361.85028248587
2010,Production,Jewelers and Precious Stone and Metal Workers,45827,11141515,309349689,3.6015924360602805,29635.782894736843
2010,Production,"Pressers, Textile, Garment, and Related Materials",63938,11141515,309349689,3.6015924360602805,16166.275213675213
2010,Production,"Rolling Machine Setters, Operators, and Tenders, metal and Plastic",10859,11141515,309349689,3.6015924360602805,30535.384615384617
2010,Production,"Electrical, Electronics, and Electromechanical Assemblers",198828,11141515,309349689,3.6015924360602805,24130.941028225807
2010,Production,"Medical, Dental, and Ophthalmic Laboratory Technicians",103480,11141515,309349689,3.6015924360602805,33685.38957055215
2010,Production,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",63493,11141515,309349689,3.6015924360602805,26080.849397590362
2010,Production,"Metal Furnace Operators, Tenders, Pourers, and Casters",28159,11141515,309349689,3.6015924360602805,33920.01090909091
2010,Production,Upholsterers,48852,11141515,309349689,3.6015924360602805,24641.140127388535
2010,Production,Tire Builders,18026,11141515,309349689,3.6015924360602805,39640.0
2010,Production,Bakers,237010,11141515,309349689,3.6015924360602805,18991.64944134078
2010,Production,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",30549,11141515,309349689,3.6015924360602805,20278.196825396826
2010,Production,Engine and Other Machine Assemblers,19529,11141515,309349689,3.6015924360602805,33096.43298969072
2010,Production,"Tailors, Dressmakers, and Sewers",109858,11141515,309349689,3.6015924360602805,20848.69622475856
2010,Production,Stationary Engineers and Boiler Operators,109404,11141515,309349689,3.6015924360602805,53712.75157515752
2010,Production,Food Cooking Machine Operators and Tenders,14356,11141515,309349689,3.6015924360602805,21640.298507462685
2010,Production,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",11016,11141515,309349689,3.6015924360602805,22393.92156862745
2010,Production,Cabinetmakers and Bench Carpenters,79088,11141515,309349689,3.6015924360602805,27823.92229299363
2010,Production,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",18763,11141515,309349689,3.6015924360602805,17575.284974093265
2010,Production,Helpers--Production Workers,85916,11141515,309349689,3.6015924360602805,16901.583673469388
2010,Production,"Molders, Shapers, and Casters, Except Metal and Plastic",48530,11141515,309349689,3.6015924360602805,29234.502283105023
2010,Production,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",9790,11141515,309349689,3.6015924360602805,35702.448979591834
2010,Production,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",41199,11141515,309349689,3.6015924360602805,26343.725190839694
2010,Production,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",9666,11141515,309349689,3.6015924360602805,33988.958333333336
2010,Production,Prepress Technicians and Workers,48052,11141515,309349689,3.6015924360602805,26722.36929460581
2010,Production,Computer Control Programmers and Operators,83102,11141515,309349689,3.6015924360602805,35873.1196013289
2010,Production,"Woodworkers including model makers and patternmakers, nec",40533,11141515,309349689,3.6015924360602805,27172.555023923444
2010,Production,"Etchers, Engravers, and Lithographers",11687,11141515,309349689,3.6015924360602805,29333.03361344538
2010,Production,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",14695,11141515,309349689,3.6015924360602805,20935.26627218935
2010,Production,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",16434,11141515,309349689,3.6015924360602805,39647.34426229508
